reg_no,semester,course1_marks,course2_marks,course3_marks,course4_marks,course5_marks,currentCGPA,previousCGPA,totalcredithours,high_edu,next_semester_CGPA,next_semester_grade,recommendation
3ebad4c15ea3e3d78b6be9d57fc27d543ee351ba14ba623b4c5b80a57cbe2625,3,89,85,52,75,91,2.02,2.3,15,Diploma,1.81,C-,High Risk
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,8,57,56,61,52,93,1.86,1.94,19,Bachelor's Degree,2.1,C,Dropout
eceb10f669015ac93ee05c705623b27d52b0842c81a6fcc2319a5865ac753770,1,90,71,66,84,91,3.25,3.25,13,Diploma,3.37,B+,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,69,71,51,60,84,3.67,3.67,13,Bachelor's Degree,3.91,A-,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,1,72,61,94,64,64,2.14,2.14,16,Bachelor's Degree,1.75,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,7,90,62,81,56,50,3.33,2.98,15,Bachelor's Degree,3.54,B+,Low Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,57,94,86,77,68,2.22,2.05,18,Bachelor's Degree,1.9,C-,High Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,2,67,82,53,55,63,1.93,2.3,12,Diploma,1.93,C-,Probation
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,3,78,80,57,65,53,1.89,1.86,18,Bachelor's Degree,1.61,D+,Dropout
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,5,53,75,64,95,58,1.71,1.9,12,Diploma,1.71,C-,Dropout
6b97d4733a8a1c20645b6dd01ee57a11fb60f6274e5ea69f05eb10d1e8810ce5,3,54,74,53,77,61,2.66,2.99,18,Bachelor's Degree,2.3,C,Medium Risk
3ebad4c15ea3e3d78b6be9d57fc27d543ee351ba14ba623b4c5b80a57cbe2625,2,82,70,92,70,50,1.98,2.1,14,Bachelor's Degree,1.62,D+,Probation
734998a5a5bedb86b0c0332fb458049906e03a2a2c5cec77d0cc5b39c48f8ffc,6,88,70,77,57,90,3.22,3.22,12,Bachelor's Degree,3.18,B,Low Risk
a8b87d77d70f00623d61f7311a25e122dcb15eceb4fc10d18819339fb7115d63,2,91,69,92,74,65,3.5,3.42,14,Bachelor's Degree,3.53,B+,Low Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,2,83,94,79,77,54,1.98,2.18,13,Bachelor's Degree,2.16,C,Probation
3ebad4c15ea3e3d78b6be9d57fc27d543ee351ba14ba623b4c5b80a57cbe2625,4,56,50,64,94,58,1.87,1.79,18,Diploma,1.87,C-,Dropout
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,2,65,84,66,53,83,2.4,2.53,13,Bachelor's Degree,2.15,C,Medium Risk
b1f8e5c0488398e2cecfcbefb2610f6237f49ce395444960c0f4ba12a156605d,8,74,76,87,72,80,3.06,3.41,16,Bachelor's Degree,3.26,B,Low Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,3,77,72,84,59,85,1.66,2.04,18,Bachelor's Degree,1.5,D+,Probation
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,2,83,94,79,77,54,1.98,2.18,13,Bachelor's Degree,2.16,C,Probation
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,3,80,78,73,93,61,2.15,2.4,14,Bachelor's Degree,1.92,C-,High Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,5,75,84,82,53,78,1.78,1.78,19,Bachelor's Degree,1.78,C-,Dropout
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,4,94,91,74,87,92,1.46,1.83,19,Bachelor's Degree,1.46,D+,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,85,69,73,93,72,2.04,2.32,12,Bachelor's Degree,1.67,C-,High Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,68,77,90,52,81,1.97,2.29,12,Bachelor's Degree,1.97,C-,Probation
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,5,88,70,73,90,76,1.82,2.03,13,Bachelor's Degree,1.82,C-,Probation
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,10,62,87,52,71,65,1.91,2.23,12,Bachelor's Degree,1.91,C-,Probation
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,6,60,63,65,91,91,2.27,2.27,17,Bachelor's Degree,1.97,C-,High Risk
26222ffea8b2ae62d0f33aa7318934de5538f3b77b6a095191c63679629a74b1,1,60,62,83,75,51,2.32,2.32,13,Bachelor's Degree,2.23,C,Medium Risk
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,3,89,85,52,75,91,2.02,2.3,15,Bachelor's Degree,1.81,C-,High Risk
3ebad4c15ea3e3d78b6be9d57fc27d543ee351ba14ba623b4c5b80a57cbe2625,9,74,79,80,88,50,1.37,1.74,18,Bachelor's Degree,1.37,D+,Dropout
35f95a10bf632c842626d50ddd4a2ebfa2c096f4bec9c8e8c41e0ea24875780f,2,91,61,57,79,69,2.53,2.53,14,Bachelor's Degree,2.53,C+,Medium Risk
2169f92adb574ee46bba6668f4debf9490c0e2e57a393359cb4229284b858db9,1,75,94,73,81,86,2.85,2.85,16,Bachelor's Degree,2.58,C+,Medium Risk
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout
dfd5ec9000ab94b673f75b759f7ba6653c916ea3dd0e5e3b6810f72800059fc9,7,81,68,56,90,51,2.92,2.82,17,Bachelor's Degree,2.68,B-,Medium Risk
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,2,67,82,53,55,63,1.93,2.3,12,Bachelor's Degree,1.93,C-,Probation
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,2,86,70,73,89,81,2.1,2.34,18,Bachelor's Degree,1.77,C-,High Risk
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,1,93,67,76,85,80,2.14,2.14,16,Bachelor's Degree,1.88,C-,High Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,4,68,65,64,83,50,2.31,1.97,17,Diploma,2.38,C+,Probation
fbdfec7dfb336c76be906a508d2a69572c113a65afbc92aab53e241460b71dd7,2,60,52,58,50,52,3,3.39,15,Bachelor's Degree,2.88,B-,Medium Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,56,91,77,83,77,1.97,2.2,13,Bachelor's Degree,1.64,D+,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,4,60,89,50,58,77,3.4,3.21,14,Bachelor's Degree,3.4,B+,Low Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,62,69,83,50,52,1.85,2.04,17,Diploma,1.85,C-,Probation
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,5,75,84,82,53,78,1.78,1.78,19,Bachelor's Degree,1.78,C-,Dropout
75a2f8f120ba474814019b394e6eecde3a30595b16c68d11b085ed0112cd9ced,3,86,57,53,70,94,3.76,3.75,17,Diploma,4,A-,Low Risk
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,2,83,94,79,77,54,1.98,2.18,13,Bachelor's Degree,2.16,C,Probation
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,4,78,60,76,56,94,1.67,1.94,14,Bachelor's Degree,1.6,D+,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,5,94,89,83,74,60,1.76,1.43,19,Bachelor's Degree,1.76,C-,Dropout
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,2,91,82,78,71,55,1.99,2.3,18,Bachelor's Degree,1.99,C-,Probation
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,2,85,85,73,67,92,2.11,2.44,19,Diploma,1.81,C-,High Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,5,92,70,65,56,75,2.1,1.92,12,Bachelor's Degree,2.1,C,Probation
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,4,56,50,64,94,58,1.87,1.79,18,Bachelor's Degree,1.87,C-,Dropout
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,3,94,86,68,78,66,1.88,1.9,13,Bachelor's Degree,1.52,D+,Dropout
1f6d32014cf09ad6717e47e43c869050df892e3228815b9df78385925e22ccbc,3,74,92,78,88,93,3.27,3.52,12,Bachelor's Degree,3.27,B,Low Risk
e98fcc4c2c4254a79a7bbb6c9ae3aad229e05898f75f76d6a7f7e870d0cbb282,1,88,67,57,70,59,2.07,2.07,16,Bachelor's Degree,2.13,C,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,1,53,68,92,58,82,2.06,2.06,13,Bachelor's Degree,1.91,C-,High Risk
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,2,77,60,64,62,67,1.86,2.03,14,Diploma,2.04,C,Probation
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,70,75,86,67,80,1.92,2.2,15,Bachelor's Degree,1.92,C-,Probation
ca42161b391a77048bce3518620faf8f41ad5bf86feaedec3ed7786660fd7f59,8,78,64,70,89,91,3.26,2.99,15,Bachelor's Degree,3.26,B,Low Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,5,66,87,65,72,57,2.06,1.98,19,Bachelor's Degree,2.06,C,Probation
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,9,77,95,51,94,63,2.23,2.11,14,Bachelor's Degree,1.91,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,5,70,73,81,68,91,2.07,1.89,16,Bachelor's Degree,2.07,C,Probation
03236518a685d17efa4f9c8c8c5af8700f8276a429da204a7d0250b81a80b5a1,4,75,73,66,53,84,2.5,2.44,18,Diploma,2.5,C+,Medium Risk
e7b7f5df19c8221fb9e956d0cfcee46cf56573bd48153e0be468666aaab9d663,8,86,61,78,78,80,2.29,2.19,19,Bachelor's Degree,2.01,C,Medium Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,2,56,69,66,69,84,1.71,2.02,15,Bachelor's Degree,1.71,C-,Probation
b670c59d1fc184eefbc7ebaa8f8f7a1a95cc3b4d725dd07acec8f20fee933d3e,4,51,64,55,65,92,2.8,2.7,18,Bachelor's Degree,2.8,B-,Medium Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,2,67,82,53,55,63,1.93,2.3,12,Diploma,1.93,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,93,55,77,88,67,3.52,3.61,17,Bachelor's Degree,3.38,B+,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,5,62,67,79,70,60,1.99,1.93,19,Bachelor's Degree,1.99,C-,Dropout
6e9f406392a20754e66e8a4e63c9ce073bc0eb0352f5e6aa1c4c4e422e520ee2,6,88,90,93,79,73,3,3,18,Bachelor's Degree,3.38,B+,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,86,70,82,50,76,2.48,2.58,17,Bachelor's Degree,2.27,C,Medium Risk
5be2fd93655712f12fd5dfce0abe0aac5ec51beb81093200022601cbd17f774a,4,78,65,90,52,84,3.16,3.5,12,Bachelor's Degree,3.23,B,Low Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,54,79,71,51,84,1.67,2.04,14,Bachelor's Degree,1.94,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,4,69,83,63,78,55,3.44,3.17,13,Bachelor's Degree,3.36,B+,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,91,62,86,55,61,3.57,3.75,18,Bachelor's Degree,3.72,A-,Low Risk
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,3,70,92,61,74,84,1.74,1.93,17,Bachelor's Degree,1.72,C-,Dropout
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,2,86,67,63,76,90,1.87,2.15,13,Bachelor's Degree,1.87,C-,Probation
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,1,80,85,58,50,70,2.31,2.31,19,Bachelor's Degree,1.92,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,6,53,78,54,63,57,2.94,2.94,17,Bachelor's Degree,2.58,C+,Medium Risk
5f17e2022ef4460c247ec917f09b022aabb7dd4ea89ffc219de0670f7d7f07dc,1,72,84,80,50,61,2.02,2.02,16,Bachelor's Degree,2.07,C,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,7,84,94,80,53,74,1.67,2.04,12,Bachelor's Degree,1.67,C-,Probation
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,3,63,69,72,76,80,1.74,1.75,15,Bachelor's Degree,1.74,C-,Dropout
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,2,86,70,73,89,81,2.1,2.34,18,Bachelor's Degree,1.77,C-,High Risk
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,2,56,69,66,69,84,1.71,2.02,15,Bachelor's Degree,1.71,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,92,90,69,68,91,2.69,2.68,18,Diploma,2.53,C+,Medium Risk
3ebad4c15ea3e3d78b6be9d57fc27d543ee351ba14ba623b4c5b80a57cbe2625,5,69,59,84,90,83,1.43,1.52,18,Bachelor's Degree,1.43,D+,Dropout
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,3,52,71,60,68,80,1.35,1.65,15,Diploma,1.65,D+,Dropout
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,1,72,80,52,70,85,2.2,2.2,14,Bachelor's Degree,1.99,C-,High Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,8,91,74,92,54,65,1.9,2.19,14,Bachelor's Degree,2.12,C,Probation
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,5,59,68,70,90,64,1.2,1.5,16,Bachelor's Degree,1.2,D,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,65,93,52,52,85,1.78,2.12,13,Bachelor's Degree,1.67,C-,Probation
425c0a52e6faf138cc9957fcfa6df231095a9d22e4e3808d69a25a00012991e8,2,88,83,73,52,70,2.79,3.15,14,Bachelor's Degree,2.9,B-,Medium Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,5,88,70,73,90,76,1.82,2.03,13,Bachelor's Degree,1.82,C-,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,9,70,76,85,51,72,1.77,1.99,13,Diploma,1.77,C-,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,72,83,73,90,51,2.26,2.26,12,Bachelor's Degree,2.64,C+,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,52,91,88,82,80,1.98,2.26,16,Bachelor's Degree,2.35,C+,Probation
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,67,71,92,84,95,3.16,3.28,15,Bachelor's Degree,2.85,B-,Medium Risk
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,1,93,67,76,85,80,2.14,2.14,16,Bachelor's Degree,1.88,C-,High Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,3,52,71,60,68,80,1.35,1.65,15,Bachelor's Degree,1.65,D+,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,7,66,89,64,76,61,2.47,2.65,14,Bachelor's Degree,2.21,C,Medium Risk
b90a08130a07fc060fbcb76e1ad7aaebccd06f17f143d3b1c8773a5379b45791,3,76,80,82,89,54,3.2,3.35,15,Diploma,3.2,B,Low Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,2,68,77,90,52,81,1.97,2.29,12,Bachelor's Degree,1.97,C-,Probation
c6a78bb111dfa8229739fe7f1d76407df23e9c782ff898cc702473488ebc87a9,1,65,75,57,87,82,2.9,2.9,15,Bachelor's Degree,3.03,B,Low Risk
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,2,67,82,53,55,63,1.93,2.3,12,Bachelor's Degree,1.93,C-,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,1,87,84,68,79,72,2.02,2.02,19,Bachelor's Degree,1.93,C-,High Risk
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,1,78,82,69,73,77,2.27,2.27,14,Bachelor's Degree,1.91,C-,High Risk
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,9,61,82,89,86,72,1.68,2.06,13,Bachelor's Degree,1.4,D+,Probation
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,3,52,71,60,68,80,1.35,1.65,15,Bachelor's Degree,1.65,D+,Dropout
3583ec6f04f9da2c02aa42e8da075a3b9ce655a473fdf3e641542c78883f82ee,4,76,64,93,82,89,2.55,2.64,17,Bachelor's Degree,2.55,C+,Medium Risk
3ebad4c15ea3e3d78b6be9d57fc27d543ee351ba14ba623b4c5b80a57cbe2625,8,57,56,61,52,93,1.86,1.94,19,Bachelor's Degree,2.1,C,Dropout
7e0de48e6806968fc2e27adeefe05951e03c9e9f1e67836b4ca2cfdb890c76fd,7,60,63,52,68,61,2.19,2.12,18,Diploma,1.87,C-,High Risk
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,1,75,90,59,73,77,2.11,2.11,17,Bachelor's Degree,1.83,C-,High Risk
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,2,67,82,53,55,63,1.93,2.3,12,Bachelor's Degree,1.93,C-,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,56,71,50,53,51,1.92,2.1,15,Bachelor's Degree,1.92,C-,Probation
3ebad4c15ea3e3d78b6be9d57fc27d543ee351ba14ba623b4c5b80a57cbe2625,1,92,92,80,62,50,2.15,2.15,19,Bachelor's Degree,1.87,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,87,53,77,78,87,3.9,3.7,17,Bachelor's Degree,3.64,B+,Low Risk
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,1,91,69,60,89,72,2.02,2.02,15,Bachelor's Degree,1.71,C-,High Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,2,65,93,52,52,85,1.78,2.12,13,Bachelor's Degree,1.67,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,87,63,56,77,86,2.99,2.68,16,Bachelor's Degree,2.66,B-,Medium Risk
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,67,72,58,88,68,2.16,1.94,19,Bachelor's Degree,2.16,C,Probation
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,1,92,92,80,62,50,2.15,2.15,19,Diploma,1.87,C-,High Risk
ddeff2f20b162068096db95b07152b666596227d47b5b568f7933f4c384deb4b,4,71,71,71,82,94,3.35,3.12,16,Diploma,3.35,B+,Low Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,3,77,56,50,94,60,1.76,2.05,13,Bachelor's Degree,1.68,C-,Probation
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,1,80,85,58,50,70,2.31,2.31,19,Bachelor's Degree,1.92,C-,High Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,2,65,93,52,52,85,1.78,2.12,13,Bachelor's Degree,1.67,C-,Probation
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,3,80,78,73,93,61,2.15,2.4,14,Diploma,1.92,C-,High Risk
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,10,62,87,52,71,65,1.91,2.23,12,Bachelor's Degree,1.91,C-,Probation
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,8,86,75,87,83,54,1.98,1.99,19,Diploma,1.91,C-,Dropout
8513b38edf70bab9df55674c2f65e1bb2d0cdf6848c1e9ff07e4bba08a8846da,8,50,92,55,79,77,2,2.08,17,Bachelor's Degree,2,C,Medium Risk
9d4401a091392befb695945ebbb70ae8f0fbabb165e49e0e1a2e87daa1962592,1,95,61,79,85,77,2.77,2.77,19,Bachelor's Degree,2.5,C+,Medium Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,7,93,57,72,55,74,2.01,2.07,17,Bachelor's Degree,1.97,C-,High Risk
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,5,65,71,63,84,84,1.6,1.67,13,Diploma,1.6,D+,Dropout
1e09b3ee699c163b7b1835236a806383ff5d30131a62393d0500973cbcb34b9f,1,87,62,86,63,59,3.46,3.46,13,Diploma,3.68,A-,Low Risk
d7ee5cccc92771f3a3e303486f99d7b31f95182932288e28666a570befdba59e,2,66,61,61,74,58,3.58,3.44,13,Bachelor's Degree,3.58,B+,Low Risk
6ea5cb52704c219ff092ce7656e226e101a36fa92434c5666ececba13d2db3af,5,69,59,84,90,83,1.43,1.52,18,Bachelor's Degree,1.43,D+,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,7,74,59,87,71,94,4,3.69,14,Bachelor's Degree,4,A-,Low Risk
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,4,83,73,84,72,58,1.54,1.87,13,Bachelor's Degree,1.5,D+,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,5,94,89,83,74,60,1.76,1.43,19,Bachelor's Degree,1.76,C-,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,67,72,58,88,68,2.16,1.94,19,Bachelor's Degree,2.16,C,Probation
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,2,57,94,86,77,68,2.22,2.05,18,Bachelor's Degree,1.9,C-,High Risk
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout
81e0404b3af44576b799385a406d00d9888ee7557327fd501d4a57037b7d1da7,6,77,58,86,59,64,2.18,2.18,13,Bachelor's Degree,2.39,C+,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,4,94,91,74,87,92,1.46,1.83,19,Bachelor's Degree,1.46,D+,Dropout
1fbaa568ebfc6a0e308e23c7fb2d3a2f839a7fd078984eb005a90a27f46f2885,3,59,73,88,87,83,2.79,2.67,17,Bachelor's Degree,3.14,B,Low Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,9,71,68,63,91,68,1.75,1.95,19,Bachelor's Degree,1.75,C-,Dropout
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,56,71,50,53,51,1.92,2.1,15,Bachelor's Degree,1.92,C-,Probation
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,53,57,86,89,83,1.95,2.06,18,Bachelor's Degree,1.56,D+,Probation
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,76,85,62,84,91,1.98,2.32,13,Bachelor's Degree,1.86,C-,Probation
85cbdc27003e710b3aba954e3b0456c958cfb8845e7478f65b239396e5702ccc,4,80,83,84,83,65,2.34,2.44,17,Bachelor's Degree,2.34,C+,Medium Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,70,75,86,67,80,1.92,2.2,15,Bachelor's Degree,1.92,C-,Probation
5506f6ffe79188b306aa5fe191c0e03bbc117688f6b5ccb5b6ce7d7f8206ac92,1,80,85,58,50,70,2.31,2.31,19,Bachelor's Degree,1.92,C-,High Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,67,72,58,88,68,2.16,1.94,19,Bachelor's Degree,2.16,C,Probation
a9f5ec680677f123f9e96c83ecdab8e2c6db1c1ec1d51e09108ad34572f93e53,5,52,89,73,75,53,3.54,3.48,16,Diploma,3.54,B+,Low Risk
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,5,63,71,58,81,57,1.61,1.65,16,Diploma,1.61,D+,Dropout
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,6,60,63,65,91,91,2.27,2.27,17,Bachelor's Degree,1.97,C-,High Risk
1394def1472d7c95e26079dbc09b550ad93f1b25e72e2d98106af5453744d102,5,61,84,93,95,93,1.42,1.81,19,Bachelor's Degree,1.42,D+,Dropout
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,3,72,83,69,69,93,1.84,1.79,17,Bachelor's Degree,1.89,C-,Dropout
3c009e1367996421016a0f598aaef833728ffb9ee0ab11e21c5cad1850757261,4,64,86,60,93,57,2.98,2.6,18,Diploma,3.33,B+,Low Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,3,56,71,50,53,51,1.92,2.1,15,Bachelor's Degree,1.92,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,69,76,75,78,74,3.05,3.05,15,Bachelor's Degree,3.09,B,Low Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,7,88,70,73,63,84,1.95,2.1,13,Bachelor's Degree,2.32,C,Probation
